timestamp,platform,mode,payload_size_kb,elapsed_s,memory_mb,measurement_scope
2026-06-08T18:28:52Z,m1_dockerdesktop,process,10,32.26,6.734,host_process_tree_rss
2026-06-08T18:28:53Z,m1_dockerdesktop,process,10,33.27,6.75,host_process_tree_rss
2026-06-08T18:28:54Z,m1_dockerdesktop,process,10,34.28,6.094,host_process_tree_rss
2026-06-08T18:28:55Z,m1_dockerdesktop,process,10,35.29,6.141,host_process_tree_rss
2026-06-08T18:28:56Z,m1_dockerdesktop,process,10,36.29,6.141,host_process_tree_rss
2026-06-08T18:28:57Z,m1_dockerdesktop,process,10,37.3,6.172,host_process_tree_rss
2026-06-08T18:28:58Z,m1_dockerdesktop,process,10,38.3,6.094,host_process_tree_rss
2026-06-08T18:28:59Z,m1_dockerdesktop,process,10,39.31,6.047,host_process_tree_rss
2026-06-08T18:29:00Z,m1_dockerdesktop,process,10,40.32,6.094,host_process_tree_rss
2026-06-08T18:29:01Z,m1_dockerdesktop,process,10,41.33,6.188,host_process_tree_rss
2026-06-08T18:29:02Z,m1_dockerdesktop,process,10,42.35,6.219,host_process_tree_rss
2026-06-08T18:29:03Z,m1_dockerdesktop,process,10,43.35,6.156,host_process_tree_rss
2026-06-08T18:29:04Z,m1_dockerdesktop,process,10,44.36,6.125,host_process_tree_rss
2026-06-08T18:29:05Z,m1_dockerdesktop,process,10,45.37,6.078,host_process_tree_rss
2026-06-08T18:29:06Z,m1_dockerdesktop,process,10,46.38,6.078,host_process_tree_rss
2026-06-08T18:29:07Z,m1_dockerdesktop,process,10,47.39,6.078,host_process_tree_rss
2026-06-08T18:29:08Z,m1_dockerdesktop,process,10,48.39,6.047,host_process_tree_rss
2026-06-08T18:29:09Z,m1_dockerdesktop,process,10,49.41,6.078,host_process_tree_rss
2026-06-08T18:29:10Z,m1_dockerdesktop,process,10,50.42,6.109,host_process_tree_rss
2026-06-08T18:29:11Z,m1_dockerdesktop,process,10,51.43,6.062,host_process_tree_rss
2026-06-08T18:29:12Z,m1_dockerdesktop,process,10,52.43,6.094,host_process_tree_rss
2026-06-08T18:29:13Z,m1_dockerdesktop,process,10,53.44,6.109,host_process_tree_rss
2026-06-08T18:29:14Z,m1_dockerdesktop,process,10,54.45,6.172,host_process_tree_rss
2026-06-08T18:29:15Z,m1_dockerdesktop,process,10,55.46,6.188,host_process_tree_rss
2026-06-08T18:29:16Z,m1_dockerdesktop,process,10,56.47,6.188,host_process_tree_rss
2026-06-08T18:29:17Z,m1_dockerdesktop,process,10,57.48,6.203,host_process_tree_rss
2026-06-08T18:29:18Z,m1_dockerdesktop,process,10,58.48,6.203,host_process_tree_rss
2026-06-08T18:29:19Z,m1_dockerdesktop,process,10,59.5,6.219,host_process_tree_rss
